"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC20","DeciduousCC40","DeciduousCC60","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC20","MixedwoodCC40","MixedwoodCC60","MixedwoodUP60","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","WhiteSpruceCC60","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Peat.Mine","Pipeline","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"1630","4-18-72-32-SW",0,0,0,0,0,0,0,0,0,0,0,6.1680622351401,7.058866965908,5.26179112063,0,0,0,0,0,0,0,0,0,0.756416962235,5.022656002851,1.33928851698,0,0,5.9825513201816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1382763152328,6.44510413373,4.67857946260464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1631","4-18-72-33-NE",0,0,0,0,0,0,0,0,0,0,0,0,1.30630947901,12.3983254717939,0,0,0,0,0,0,0,0,0,0,0,8.478348743598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1632","4-18-72-33-NW",0,0,0,0,0,0,0,0,0,0,0,0,0,1.3116198021727,0,0,0,0,0,0,0,0,0,0,0,2.3828455009019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.054848919942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1633","4-18-72-33-SE",0,0,2.67033456845837,0,0,0,0,0,2.111112552049,0,0,26.619710950188,2.62586152176,0,0,0,0,0,2.67791291885,0,0,0,0,0,0,27.849992382403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67791304582,0,0,0,0.00727204167578,0,0,0,0.4320511997965,0,0
"1634","4-18-72-33-SW",0,0,0.547877144685,0,0,0,0,0,0.074277279424,0,0,7.263722920285,0,12.808980931377,0,0,0,0,5.48621139147,0,0,0,0,0,0,21.858619786926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09752906988,3.736014724941,0,0,0,0,0,0,0,0,5.48621088897,0,0,0,0,0,0,0,0.3428202001338,0,0
"1635","4-18-72-34-NE",0,0,5.50992219217,0,0,0,0,0,0.491510331167,0.00231247840209,0,0,0,25.3104661840057,0,0,0,0,0,0,0,0,0,0,0,1.2118345474214,0,0,0,0,0,0,8.57249748098e-05,0,0.578624887004295,0,0,0,0,0,0,0,0,0,0,0,0,13.7098318763706,0,0,0,0,0,0,0,0,0.00239803497069923,0,0,0,0,0,0,0,0.17342787495452,0,0
"1636","4-18-72-34-NW",0,0,0,0,0,0,0,0,0,0,0,0,0,40.7276701034996,0,0,0,0,5.16745390337884,0,0,0,0,0,0,18.0240571067773,0,0,0,0,0,0,0.000148240110148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16760261113884,0,0,0,0,0,0,0,0.5724254401512,0,0
"1637","4-18-72-34-SE",0,0,24.64453380395,0,3.13200410529,0,0,0,0.622687642368,0,0,1.66831644151,0,1.82160821713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72766479016e-05,0,0,0,0,0,0,0,0,0,0,0,0,6.10752774664,0,11.093784308898,0,0,0,0,0,0,0,0,4.67649897851e-05,0,0,0,0.731200336527,0,0,0,1.00231189284218,0,0.441035901043
"1638","4-18-72-34-SW",0,0,0,0,0,0,0,0,0,0,0,9.98491247304,0,11.9239814527147,0,1.33492517077,0,0,13.091414409603,0,0,0,0,0,0,2.3790650304232,0,0,0,0,6.11851187842e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931287122281,0,5.504053631352,0,0,0,0,0,0,0,0,13.0914208391964,0,0,0,0.7327672267964,0,0,0,0.108821910264455,0,0.836400898577
"1639","4-18-72-35-NE",0,0,0.3672819646553,0,0,0,0,0,43.9922264196671,0,0,1.863837236829,1.25853060424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2412112814579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482507258505,0,0
"1640","4-18-72-35-NW",0,0,14.931469257549,0,0,0,0,0,29.5669779305812,0,0,3.29080560961,1.37285544491,0,0,0,0,0,0,0,0,0,0,0,1.36621662201,0,0,0,0,0.9455092616773,0,0,0,0,8.01069461636037,0,0,0,0,0,0,0,0,0,0,0,0,0.496209804001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26375519852425,0,0
"1641","4-18-72-35-SE",0,0,29.177327060555,0,0,0,0,0,26.9484269544463,0,0,0,2.0856242751266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86718715559,0,0,0,0,0,0,0,0,0,0,0,0,0.71768857082,0,0,0,0.439886392082,0,0
"1642","4-18-72-35-SW",0,0,9.8177456177681,1.726784404326,0,0,0,0,5.038127524121,0,0,14.884811929038,5.182539487735,0,0,0,0,0,0,0,0.0001145942798482,0,0,0,5.49284934386,0,0,0,0,0,0,0,0,0,12.974276408068,0,0,0,0,0,0,0,0,0,0,1.43289276708,1.62600985354,2.9208621808085,0,0,0,0,0,0,0,0,0.0001148895527648,0.14210177115,0,0,0.7810163793462,0,0,0,1.1997318993701,0,0.331943054945
"1643","4-18-72-36-NE",0,0,12.53178156481,1.89158653667038,0,0,0,14.8156860679712,15.21717270838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2864079113204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881267424667044,0,0
"1644","4-18-72-36-NW",0,0,19.6295119326165,4.19618621091856,0,0,0,0.822447332869185,39.2698592946614,0,0,0.10062922263278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48592265155648,0,0
"1645","4-18-72-36-SE",0,0,13.228251258333,0,0,0,0,1.66329788713,10.4530490927166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454283284472,0,0,0,0,0,0,0,0,0,0,0,0,0.17580901564,0,0,0,0,0,0,0,0,0,0,0,0,0.463600615275,0,0,0,0.114992447141,0,0
"1646","4-18-72-36-SW",0,0,25.222299888383,0,0,0,0,0,36.006641279816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6077457622439,0,0,0,0.5972262945906,0,0.417964088555
"1647","4-18-72-4-NE",0,0,8.789744488228,0,0,0,0,0,1.57308990565,0,0,11.09470940747,0.56153727473,0,0,0,0,1.24063606062,0.0291163266875,0,0,0,0,9.787927478451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.572479903506,0,0,0,0,5.2110729329,0,0,0,0,0,12.7351849162,0,0,0,0,12.7643006577421,0,0,0,0.1340129374029,0,0,0,0.0708040329256,0,0.276742286427
"1648","4-18-72-4-NW",0,0,2.56878435360278,0,0,0,0,7.8716405093492,8.325292395957,0,0,4.3086896063385,4.77494107336,0,0.00684282857645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2939945886,0,0,0,0,16.2939934975,0,0,0,0,0,0,0,0.392431309054,0,0
"1649","4-18-72-4-SE",0,0,15.034454907727,0,0,0,0,0,7.023627810003,0,0,3.77126815342,0,0,0,0,0,13.373904925711,14.791477200361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23548233719,0,0,0,0,0,0,0,0.000200828014814,0,0,0,0,0,0,0,14.7914781387523,0,0,0,0,0,0,0,0.78293187911868,0,0
"1650","4-18-72-4-SW",0,0,16.3073130527949,4.2689001719712,0,0,0,0,21.036172758314,0,0,4.707462753507,0,0,0,0,0,0.245145028554,2.73600247451e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241794195539,0,0,0,0,0.241821832510367,0,0,0,0,0,0,0,0.954776519360999,0,0
"1651","4-18-72-5-NE",0,0,5.044966302468,0,0,0,0,0,11.65857345034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43775971619,0,0,0,0,0,0,0,0,0,0,4.18414753129,0,0,0,0,4.18414751362,0,0,0,0,0,0,0,0.642505269322296,0,0
"1652","4-18-72-5-NW",0,0,26.2246315791974,0,0,0,0,0,3.1062202473509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98500315895,0,0,0,0,0,0,0,0,0,0,10.5166856316,0,0,0,0,10.5166864059,0,0,0,0,0,0,0,0.25755384649738,0,0
"1653","4-18-72-5-SE",0,0,9.1220127722875,6.276471020941,0,0,0,0,4.96921856943,0,0,0,0,0,0,0,0,0.118534873791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722050720749,0,0,0,0,0,2.120682213578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306581363118196,0,0.0766139008154
"1654","4-18-72-5-SW",0,0,18.3664856810832,0.1646601303132,0,0,0,0,27.457497813009,0,0,0,0,0,0,0,0,6.652934939369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.978753809737,0,0,0,0,0,0,0,0,0,0,3.14376928128,0,0,0,0,3.14376917048,0,0,0,0,0,0,0,0.76991489430066,0,0
"1655","4-18-72-6-NE",0,0,0,0,0,0,0,0,31.8906682697249,0,0,0,0,0,0,0,0,11.66442895745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40983814345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653662405965,0,0,0,1.14787026196718,0,0
"1656","4-18-72-6-NW",0,0,1.6540697949742,0,0,0,0,0,26.683176727149,0,0,0,0,0,0,0,0,19.7903101438602,0,0,0,0,0,0,0,0,0,0,0,5.6171040339044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26006769887857,0,0,0,0,0,0,0,0,0,0.480960984626,0,0,0,0.7594475985967,0,0
"1657","4-18-72-6-SE",0,0,4.6805405065465,6.652524489929,0,0,0,0,45.4702776719073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750115637773,0,0,0,0.7007585484681,0,0.273496933868
"1658","4-18-72-6-SW",0,0,30.2847895140869,0,0,0,0,0,13.8951122146864,0,0,0,0,0,0,0,0,7.6678514605613,0,0,0,0,0,0,0,0,0,0,0,6.9463836201978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6428832261771,0,0
"1659","4-18-72-7-NE",0,0,17.69124359262,0,0,0,0,0,24.6907652023277,0,0,0.0722703877184,0,0,0,0,0,2.55716165713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.605132750661,0,0,0,0,0,0,0,0,0,0.726716615642,0,0.0208475843794,0,0.7644680808108,0,0
"1660","4-18-72-7-NW",0,0,0,0,0,0,0,0,12.8172785854627,0,0,7.17557496643,0,0,0,0,0,19.7347686709024,0,0,0,0,0,0,0,0,0,0,0,9.0581530297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000615250311309,0,0,0.00061517219811,0,0,0,0,0,0,0,0.46655785133289,0,0.33933396154
"1661","4-18-72-7-SE",0,0,11.962843852439,0,0,0,0,0,18.681471525288,0,0,0.07176895386927,0,0,0,0,0,18.0556870619745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.79738729585e-05,0.0613074376404,0,9.79335275135e-05,0,0,0,0.1134336428025,0,0.00270003445692,0,0.487508215805037,0,0.7562153408288
"1662","4-18-72-7-SW",0,0,0,0,0,0,0,0,8.33857838118,0,0,19.608968447063,0,0,0,0,0,26.743420025915,0,0,0,0,0,0,0,0,0,0,0,8.301962040999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.920752063398,0,0,0,0,0,0,0,0,0,0.3863247627184,0,0,0,0.7645309442421,0,0
"1663","4-18-72-8-NE",0,0,33.923919104011,0,0,0,0,5.75697884896,24.319332299342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37788543293963,0,0
"1664","4-18-72-8-NW",0,0,5.3987764007917,0,0,0,0,0.728072274727,48.778853685328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48584524174,0,0,0,0,0,0,0,0,0,0,0,0,5.23483621769,0,0,5.23483609262,0,0,0,0,0,0,0,0.4009555373991,0,0
"1665","4-18-72-8-SE",0,0,9.519640178403,0,0,0,0,1.7423317185,28.789594079021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3059438838352,0,0,0,0,0,0,0,0.0017504561486,0,0,5.71150532747,0,0,0,0,5.71150536464,0,0,0,0,0,0.0257384876604,0,0.7764500795526,0,0
"1666","4-18-72-8-SW",0,0,27.8411489504195,0,0,0,0,0,15.020922041243,0,0,0,0,0,0,0,0,0.0610056911605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68431418129,0,0,0,0,0,0,0,0,0,0,2.65805504566,0,3.66379625924,0.0020902406947,0,6.31976109489,0,0,0,0,0,0.02655763470284,0,0.4136436217611,0,0.364616288167
"1667","4-18-72-9-NE",0,0,18.080145880554,1.36975222261,0,0,0,0,0.119652267049,0,0,15.22831296655,0,0,0,0,0,14.0001170928216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2087850229031,0,0,0,0,0,0.378546505881
"1668","4-18-72-9-NW",0,0,34.1157151122959,0,0,0,0,0.3124125979695,23.6271253488996,0,0,0,0,0,0,0,0,0,0,0,6.33592141445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128090880247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33592117032,0,0,0,0.0945680911702,0,0,0,0.00516671805272,0,0
"1669","4-18-72-9-SE",0,0,0.456430515776,0,0,0,0,0,0.133318054592,0,0,5.528912694736,1.06115005611,0,0.000346916322635,0,0.502445565658,24.1856873199719,12.234449502189,0,0,0,0,1.96697066999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107706301012,0,0,0,0,0,9.12346598498,0,0,0.0937309072417,0,21.277651321342,0,0,0,1.49195458751786,0,0.0257631365241,0,0.301158483321,0,0.22400571197
"1670","4-18-72-9-SW",0,0,19.161649656034,0,0,0,0,3.227424730239,19.279627224136,0,0,1.19032214329,0.932612881909,0,0,0,0,4.672964295793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.848538780601,0,0,0,0,0,0,0,0,0,0,6.75921860748,0,0,0.0215887503931,0,6.75921910077,0,0,0,0,0,0.062738125263,0,0.3420746710847,0,0
"1671","4-18-73-1-NE",0,0,31.68581049321,2.79331572674,8.79286458927,0,0,0,14.962309665152,0,0,0,0,0,0,0,0,4.73219453965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18479924031485,0,0
"1672","4-18-73-1-NW",0,0,8.154458265645,13.4290720934722,37.9620082229196,0,0,0,0,0,0,0,0,0,0,0,0,4.37722483619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665643552125,0,0,0,0,0,0.0568219134494
"1673","4-18-73-1-SE",0,0,3.76440101532,4.5489243322433,0,0,0,4.7225232649834,29.6634377284232,0,0,1.03891728688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.71709977659,12.25918255538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199347246132,0,0,0,0,0,0,1.361148195586,0,0
"1674","4-18-73-1-SW",0,0,10.9843299564045,12.933115092177,0.455898113694,0,0,0.8144592915059,38.673582240942,0,0,0.003010791886584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74786410260684,0,0,0,0.4581657751932,0,0.094429906573
"1675","4-18-73-10-NE",0,0,0,0,0,0,0,0,0,0,0,8.304575985593,0,1.75270676715,0,0,0,0,0,0,0,0,0,3.29004016341,0,7.60880706259538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.764859742327,0,0,0,2.78931539153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340916318782,0,0
"1676","4-18-73-10-SE",0,0,0,0,0,0,0,0,0,0,0,5.10983319651,0,4.21090992866,0,0,0,0,0,0,0.0003946448858372,0,0,13.812609343298,0.665454117929,3.571020176084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49313934418,13.290061699257,0,0,0,0,0,0,0,0,0.0003946562671773,0,0,0,0,0,0,0,0.4878078130101,0,0
"1677","4-18-73-10-SW",0,0,0,0,0,0,0,0,0,0,0,0,0,1.204125660524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890736030637,0,0
"1678","4-18-73-11-NE",0,0,17.935539552731,0,1.67166095914,0,0,0,33.87335934507,0,0,0.115003083569,0.143094536886,0,0,0,0,2.69350450965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201920916945,3.8604202061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7093692685557,0,0.580988613039
"1679","4-18-73-11-NW",0,0,0,0,0,0,0,0,1.24316352846,0,0,10.6713935075876,3.78543177569,12.96539966924,0,0,0,1.60056678475,0,0,0.0222490820759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27276197127,14.8026074845381,0,0,0,0,0,0,0,0,0,0.0222483587504,0,0,0,0,0,0,0,0.1068831750044,0,0
"1680","4-18-73-11-SE",0,0,22.24219839298,0.147628487987,20.02029828534,0,0,0,18.7959780626,0,0,0,0,0,0,0,0,0.123148116264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11661883835053,0,0.0511599221142
"1681","4-18-73-11-SW",0,0,1.88366423112,0,0,0,0,0,10.27359555022,0,0,3.163197079582,7.56699115987,0,0,0,0,3.013895161178,0,0,0.0003501145231979,0,0,0.1425295324297,4.597545765121,0,0,0,0,2.22968174498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1758741321829,0,0,0,0,0,0,0,0,0,0.0003499297108296,0,0,0,0,0,0,0,1.02306288534079,0,0
"1682","4-18-73-12-NE",0,0,57.232784098281,1.419370884,0,0,0,0,5.96798239542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642591478244,0,0,0,0.589708352808,0,0
"1683","4-18-73-12-NW",0,0,21.107897779942,15.3935119613,0.52814539608616,0,0,0,22.3134792771834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53612312549738,0,0
"1684","4-18-73-12-SE",0,0,19.2681053716453,0,3.556489900198,0,0,0,39.83389868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81337281278,0,0,0,0.82420751915476,0,0
"1685","4-18-73-12-SW",0,0,17.35319468861,14.7344037867,22.515809604777,0,0,0,3.69204671061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7080604279638,0,0,0,0.914016379710302,0,0.4608369678812
"1686","4-18-73-13-NE",0,0,10.341160267258,3.406799037306,0,0,0,0,23.7032252062,0,0,3.7540147372,0,0,0,0,6.01024747907,7.61579802929,0,0,0,0,0,2.74023077428,0,0,0,0,1.3357898685119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84097791382,0.420260827226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48208565083329,0,0.516670105321
"1687","4-18-73-13-NW",0,0,3.80192206411,0,0,0,0,0,3.92422766726,0,0,0,8.73849668282,0,0,0,0,3.01780721273,0,0,0,0,0,5.6310832812709,0,0,0,0,5.402184532578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.152965289553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33058875413039,0,1.00051456165
"1688","4-18-73-13-SE",0,0,54.332771623773,1.796086714654,0,0,0,0,2.4211979307564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6092959839314,0,0,0,0.8891878093048,0,0
"1689","4-18-73-13-SW",0,0,13.125966596311,0,0,0,0,0,20.6296141124451,0,0,0,15.5399030203907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.643244987025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27888216582017,0,0.123825328326
"1690","4-18-73-14-NE",0,0,7.36440538986,0,0.583097133143,0,0,0,9.44076845559,0,0,13.4535160173,9.382919612734,0,0,0,0,0,0,0,0,0,0,10.765421356836,0,1.704022326004,0,0,2.8598940289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0439663160258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2195524213328,0,0
"1691","4-18-73-14-NW",0,0,0,0,24.97085948382,0,0,0,8.656816189866,0,0,3.62442923653,0,3.46860028411,0,0,0,0,0,0,0,0,0,0,0,14.911081218659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33803860802,9.2462304532882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61070476067585,0,0
"1692","4-18-73-14-SE",0,0,3.786002674989,0,0,0,0,0,8.489265762433,0,0,11.646442478588,3.286099941368,0,0,0,0,3.45585780626,0,0,0,0,0,0.635483708116,0,0,0,0,6.79248242366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.183372270984,25.8594135970271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191943840838,0,0
"1693","4-18-73-14-SW",0,0,0,0,0,0,0,0,0,0,0,20.885511885168,8.647299679766,0,0,0,0,3.78243913097,0,0,0,0,0,2.4677547367,0,1.489932611047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00601713540448,6.9058334175842,15.304569135242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06474963147625,0,0
"1694","4-18-73-15-NE",0,0,0,0,0,0,0,0,0,0,0,0,0,29.37896139184,0,0,0,0.781121655394,0,0.000164769375373,0,0,0,0,0,2.761592244934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31034961897,17.69352048204,5.17506900983,0,0,0,0,0,0,0,0,0.000164541139239,0,0,0,0,0,0,0,0.5312072315569,0,0
"1695","4-18-73-15-NW",0,0,0,0,0,0,0,0,0,0,0,0,0,3.640475269498,0,0,0,1.25324536022,0,0.000105674233036,0,0,0,0,0,4.972673529579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405136955684,3.857343091,0,0,0,0,0,0,0,0,0.000105674235967,0,0,0,0,0,0,0,0,0,0
"1696","4-18-73-15-SE",0,0,0,0,0,0,0,0,0,0,0,0.329754727673,6.33807523876,7.597343100759,0,0,0,2.06115185218,0,0,0,0,0,0,0,12.5900257061358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06159962640876,7.388679687695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4959253443834,0,0
"1697","4-18-73-15-SW",0,0,0,0,0,0,0,0,0,0,0,0,0,0.69473400845,0,0,0,0.407668413294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6972497023169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1698","4-18-73-2-NE",0,0,15.6878469309429,3.442997273737,17.13618249234,0,0,0,28.347767055275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
