"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC20","DeciduousCC40","DeciduousCC60","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC20","MixedwoodCC40","MixedwoodCC60","MixedwoodUP60","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","WhiteSpruceCC60","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Peat.Mine","Pipeline","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"1683","4-18-73-12-NW",0,0,21.107897779874,15.3935119614,0.52814539610347,0,0,0,22.3134792772119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53612312558809,0,0
"1684","4-18-73-12-SE",0,0,19.2681053716053,0,3.556489900203,0,0,0,39.83389868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813372812675,0,0,0,0.82420751915643,0,0
"1685","4-18-73-12-SW",0,0,17.35319468859,14.7344037867,22.5158096047533,0,0,0,3.6920467106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7080604354669,0,0,0,0.914016379752437,0,0.4608369726945
"1686","4-18-73-13-NE",0,0,10.341160267267,3.406799037301,0,0,0,0,23.70322520619,0,0,3.7540147372,0,0,0,0,6.01024747905,7.61579802932,0,0,0,0,0,2.7402307743,0,0,0,0,1.3357898684919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420260827224,0,0,1.84097791384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48208565076328,0,0.516670105318
"1687","4-18-73-13-NW",0,0,3.80192206417,0,0,0,0,0,3.92422766729,4.35929921461,0,0,4.379197468152,0,0,0,0,3.01780721269,0,0,0,0,0,5.6310832813066,0,0,0,0,5.402184532563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.15296528954,0,0,0,0,0,0,0,0,0,4.33277682357,0,0,0,0,0,0,0,0.330588754150885,0,1.00051456165
"1688","4-18-73-13-SE",0,0,54.332771623762,1.796086714657,0,0,0,0,2.4211979307715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6092959841109,0,0,0,0.8891878091297,0,0
"1689","4-18-73-13-SW",0,0,13.125966596298,0,0,0,0,0,20.6296141125166,10.1871864279,0,0,5.3527165923864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.643244987074,0,0,0,0,0,0,0,0,10.1871864279,0,0,0,0,0,0,0,1.27749194253163,0,0.123825328314
"1690","4-18-73-14-NE",0,0,7.36440538979,0,0.583097133158,0,0,0,9.44076845558,3.5005778072,0,13.4535160173,5.882341805594,0,0,0,0,0,0,0,0,0,0,10.765421356829,0,1.704022326014,0,0,2.8598940289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.043966316061,0,0,0,0,0,0,0,0,0,3.50057780719,0,0,0,0,0,0,0,0.2195524213306,0,0
"1691","4-18-73-14-NW",0,0,0,0,24.97085948384,0,0,0,8.65681618982,0,0.135586358386,3.488842878141,0,3.468600284135,0,0,0,0,0,0,0,0,3.352707260307,0,0,11.558373958341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554044444417,1.33803860803,9.190826008862,0,0,0,0,0,0,0,0,0,0.135586358386,0,0,0,0,0,0,0,0.60169210585851,0,0
"1692","4-18-73-14-SE",0,0,3.786002675041,0,0,0,0,0,8.489265762407,0,6.629041201796,5.185887110394,3.11761410778,0,0,0,0,3.45585780628,0,0,0,0,0,0.635483708118,0,0,0,0,6.79248242369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.002096348643,0,1.93143302011,24.1092564991491,0,0,0,0,0,0,0,0,6.629041201803,0,0,0,0,0,0,0,0.0191943840843,0,0
"1693","4-18-73-14-SW",0,0,0,0,0,0,0,0,0,0,3.497780061035,18.386614619725,7.648416884241,0,0,0,0,3.78243913096,0,0,0,0,0,2.4677547367,0,1.489932611034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91404248713,2.97704706127532,0.00601713540448,3.936237639704,8.383075364702,0,0,0,0,0,0,0,0,3.497780061033,0,0,0,0,0,0,0,0.05409987749082,0,0
"1694","4-18-73-15-NE",0,0,0,0,0,0,0,0,0,0,0.802672137713,0,0,28.576297998505,0,0,0,0.781121655406,0,0.000156228998474,0,0,2.27812420734,0,0,0.483468037571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89753589772,0,1.31034961897,14.79598458428,5.17506900988,0,0,0,0,0,0,0,0,0.802828237865615,0,0,0,0,0,0,0,0.5312072315725,0,0
"1695","4-18-73-15-NW",0,0,0,0,0,0,0,0,0,0,0,0,0,3.640475269533,0,0,0,1.2532453602,0,0.000105674235694,0,0,0,0,0,4.972673529562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405136955672,3.85734309096,0,0,0,0,0,0,0,0,0.000105674237884,0,0,0,0,0,0,0,0,0,0
"1696","4-18-73-15-SE",0,0,0,0,0,0,0,0,0,0,0,0.329754727659,6.33807523874,7.597343100755,0,0,0,2.06115185219,0,0,0,0,0.132708000401,0,0,12.4573177057499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.73587268257,0.527738829466,0,5.26456590281642,1.922101899264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4959253443859,0,0
"1697","4-18-73-15-SW",0,0,0,0,0,0,0,0,0,0,0,0,0,0.694734008474,0,0,0,0.407668413273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028179257525,0,0,0,0.669070444787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1698","4-18-73-2-NE",0,0,15.6878469309487,3.44299727373,17.13618249225,0,0,0,28.347767055421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1699","4-18-73-2-NW",0,0,4.19362557744,2.56316565148,0,0,0,0,24.790590863831,0,0,0,0,0,0,0,1.088291476758,3.07137711469,0,0,0.0002956473832877,0,0,1.02132281801478,0.426651637766,0,0,0,0,1.38935519733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1158756299,0,2.70871314094,3.929307671644,0,0,0,0,0,0,0,0,0,0.0002955072117371,0,0,0,0,0,0,0,0.8285798990993,0,0
"1700","4-18-73-2-SE",0,0,21.3370117270927,2.32873460162,3.28290807703452,0,0,0,8.159380858418,0,15.5663665885014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.67630157326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5663665885054,0,0,0,0,0,0,0,0.527462292299,0,0.296569489836
"1701","4-18-73-2-SW",0,0,0.0990610582111,2.33919088388,1.38722158542,0,0,0,19.7894123268676,3.458073434788,5.7273533235841,3.51586542142,0,0,0,0,2.205627858172,3.2217290238,0,0,0,0,0,0,0,0,0,0,2.55269279634,0,0,0,0,0,0.919020585029,0,0,0,0,0,0,6.1014732603278,0,0,0,0,0.080701608976,1.329928982717,0,0,0,0,0,0,0,0,0,15.2869000187063,0,0,0,0,0,0,0,1.12535951275372,0,0.870455153727
"1702","4-18-73-22-NE",0,0,11.462574523887,9.59732667757,0,0,0,0,6.487362988076,0,0,6.07197726769,0,0.0363035385748,0,0,0,0,0,0.000831326578586,0,0,0,0.802752167838,0,2.6984796739672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20260678814,0,0,6.921234644573,0,0,0,0,0,0,0,0,0.000814305616344,0,0,0,0,0,0,0,1.29422721095843,0,0.000979500137145
"1703","4-18-73-22-NW",0,0,0,0,0,0,0,0,2.72805638688,0,0,0,0,4.87079177309,0,0,0,0,0,0.0322984915586836,0,0,0,0.707244724503,0,10.542259039698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.93332165436,0,0,0,0,0,0,0,0,0.0322984911067138,0,0,0,0,0,0,0,0.6285669848737,0,0
"1704","4-18-73-22-SE",0,0,0.108726127214,0,0,0,0,0,0,0,6.0563699404,0,0,7.316877309611,0,0,0,0,0,0,0,0,0,0,0,21.44712700531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7178107136,1.70149181757,0.0586081852055,0,0,0,0,0,0,0,0,0,6.05636994039,0,0,0,0,0,0,0,0.6792470436994,0,0
"1705","4-18-73-22-SW",0,0,0,0,0,0,0,0,9.64924207267,0,0,0,0,0.557934944011,0,0,0,0,0,0.000165165958304,0,0,0,0,0,11.985821605923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78953824377,0,0.9012934367303,0,0,0,0,0,0,0,0,0.000165029708772,0,0,0,0,0,0,0,0.364447718757,0,0
"1706","4-18-73-23-NE",0,0,12.8575652464717,0.00520504314529,0,0,0,0,51.15200125249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21691039866,0,0
"1707","4-18-73-23-NW",0,0,49.0777432448061,0.857210959781,0,0,0,0,16.2522950052819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00402575942732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2499353704259,0,0
"1708","4-18-73-23-SE",0,0,14.1729534808,0,0,0,0,0,45.559949681626,3.14877750299,0,0,0.423159097244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14877750299,0.120863745398,0,0,0,0,0,0,1.11146775390876,0,0
"1709","4-18-73-23-SW",0,0,15.15497831504,0,3.00894570815,0,0,0,39.230953919349,0,0,0,0,0.333675243793,0,0,0,0,0,0,0,0,0,0,0,0.1554282726947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31645067847,0,0.00337465637722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01421331198766,0,0
"1710","4-18-73-24-NE",0,0,6.50573774729,6.93761111188,4.271019217875,0,0,0,7.37941088573,0,0.686375804914,0,28.398167622521,0,0,0,1.6378404067824,0,0,0,0,0,0,0,0,3.93208430223,0,0,2.53687403613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.501776771947,0,0,0,0,0,0,0,0,0.686375804914,0,0,0,0,0,0,0,0.6392046798568,0,0
"1711","4-18-73-24-NW",0,0,0.119257415571,11.4435198525374,20.13092990176,0,0,0,33.593070310686,0,0,0,0.671007406756,0,0,0,0.0808702033969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31945455447291,0,0
"1712","4-18-73-24-SE",0,0,0,0,0,0,0,0,0,0,9.13024917066,0,7.778030018925,0,0,0,7.011845139021,0,0,0,0,0,0,0,2.31956907667,0,0,0,13.9600853672738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9880121526,0,4.197187481645,8.9665093726,0.106869125616,0,0,0,0,0,0,0,0,9.13024917065,0,0,0,0,0,0,0,0,0,0
"1713","4-18-73-24-SW",0,0,5.463690971198,0,4.247052899,0,0,0,8.296444329279,3.849790799213,0,0,23.872279735908,0,0,0,3.176336528085,0,0,0,0,5.00961551388,0,0,1.698914834927,0,0,0,3.35704181147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06403964456,6.03609493608,0,0,0,0,0,0,0,0,0,3.849790799212,0,0,0,0,0,0,0,0.0411154430853,0,0
"1714","4-18-73-25-NE",0,0,8.32304113312,10.7012470175,8.65532283898,0,0,1.88517998223,3.5770498453856,0,1.60587097459,0,0.677481394307,0,0,0,0,0,0,0,0,0,0,0,0,0.140424022376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83371386479,0.0419018155879,0,0,0,0,0,0,0,0,1.60587097458,0,0,0,0,0,0,0,0.72393158047535,0,0
"1715","4-18-73-25-NW",0,0,7.9089363086,2.82163789359,1.54791917701,0,0,1.49094400379201,39.7069367696869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83243578959264,0,0
"1716","4-18-73-25-SE",0,0,5.01303701711791,0,27.0479145122016,0,0,0.891277761825,25.2932661994336,0,0,0,3.64660017211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.193388375847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868494962962189,0,0
"1717","4-18-73-25-SW",0,0,12.204835635973,2.1261923586941,10.045468009563,0,0,0,41.983204579506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579616092640556,0,0
"1718","4-18-73-26-NE",0,0,27.5006331558115,13.11123119966,0,0,0,0,23.745652346631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482674400269,0,0
"1719","4-18-73-26-NW",0,0,3.019946932731,27.507730538186,11.173609861052,0,0,0,19.2168323663265,0,0,0,0,0,0,0,0,0,0,0,0,3.735854545439,0,0.876175325958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636927473105,0,0,0,0,0,0,0,0,0,0,0,3.735854545438,0,0,0,0,0,0,0,0.3637004383,0,0
"1720","4-18-73-26-SE",0,0,39.9912470647365,3.978579716194,0,0,0,0,22.2054491275122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45607283091546,0,0
"1721","4-18-73-26-SW",0,0,41.9548400363433,6.4575773362754,0,0,0,0,19.110126908535,0,0,0.311742555963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51442039934899,0,0
"1722","4-18-73-27-NE",0,0,4.506735571516,0,0.0192038185056,0,0,0,57.66843859974,0,0.249012894314,0,0,0,0,0,0,0,0,0,0,0.0794460319376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81283903409,0,0,0,0,0,0,0,0,0,0,0,0.3284589262491,0,0,0,0,0,0,0,0.48266048743,0,0
"1723","4-18-73-27-NW",0,0,0,0,0,0,0,0,1.8135656779499,0,2.1721337342778,0,0,10.457407575495,0,0,0,0,0,0,0,0,0,0,0,25.0028141272686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.884218418498,0,0,0.5919414662513,0,0,0,0,0,0,0,0,2.1721337342679,0,0,0,0,0,0,0,0.1202645727518,0,0
"1724","4-18-73-27-SE",0,0,15.262106281396,12.058199896796,0,0,0,0,29.865432229121,0,1.3548377669472,1.3106607273,0,0,0,0,0,0,0,0.000145988318947,0,0,0,3.42654623781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35498375211513,0,0,0,0,0,0,0,1.28992469775131,0,0.205841641789
"1725","4-18-73-27-SW",0,0,0,0,0,0,0,0,0.387451581179,0,1.81862359938,0,0,0,0,0,0,0,0,0.0004952020518961,0,0,0,1.0441542858483,0,7.817409108721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351225895332,0,0,29.4829918774531,0,0,0,0,0,0,0,0,1.81911880518873,0,0,0,0,0,0,0,0.16401137589036,0,0
"1726","4-18-73-28-NE",0,0,0,0,0,0,0,0,0,0,0,0,0,9.35403336491,0,0,0,0,0,0,0,0,0,0,0,0.616919423988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75718603784,0,0,5.40410042382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1727","4-18-73-28-SE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737292781314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1728","4-18-73-3-NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0.163697459777,0,0,0.561379410365,0,0,0,0.000731010972592,0,1.7598608421,1.17741612323,9.39418242388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.45875840271,17.52687027957,0,0,0,0,0,0,0,0,0.000730921041913,0,0,0,0,0,0,0,0.29839883218,0,0
"1729","4-18-73-3-NW",0,0,0,0,0,0,0,0,0,0,0,0,0,5.845944081617,0,0,0,0,0,0,0,0,0,2.215639186736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.556708321434,5.259240144325,4.7273431773898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505926568995,0,0
"1730","4-18-73-3-SE",0,0,0,0,0,0,0,0,0,0.581321469774,0.39109164989,1.09061051298,0,2.390681457999,0,0,0,0,0,0,0.000162496650324,0,23.6312856913647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473721614479,0,0,0,5.01538035892,0,1.00354040178,22.771164192873,0,0,0,0,0,0,0,0,1.0199479659357,0,0,0,0,0,0,0,0.0513151380959,0,0
"1731","4-18-73-3-SW",0,0,0,0,0,0,0,0,0,0,0.00128335838273,0,0,9.98281970850218,0,0,0,0,0,0,0,0,21.212190794622,3.30549268294,0,1.689262233655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74632918509,0,1.512802487387,8.293431597147,0,0,0,0,0,0,0,0,0.00128335838272,0,0,0,0,0,0,0,0.5117034369703,0,0
"1732","4-18-73-33-NE",0,0,0,0,0.478110737272,0,0,0,0,1.724796631047,0,0,0,6.54217750041,0,0,0,0,0,0,0,1.36013566212,0,0.140033748361,2.05259558902,19.862176860039,0,0,0,0,0,0,0,0,12.71496829032,0,0,0,0,0,0,0,0,0,0,0,1.5258818374,0,0,0,0,0,0,0.000408378979152,0,0,0,1.72520473642188,0,0,0,0,0,0,0,0,0,0
"1733","4-18-73-33-NW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.48355031385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11340340281599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1734","4-18-73-33-SE",0,0,5.9198538039,0,0,0,0,0,0,0.307413564695,0,0,0,24.19203606502,0,0,0,0,0,0,0,0,0,3.17614759862,0,13.42905690058,0,0,0,0,0,0,0,0,1.14399435727,0,0,0,0,0,0,0,0,0,0,0.788921650646,0.0803653678643,0.671947132922,3.009576589429,0,0,0,0,0,0,0,0,0.307413564692,0,0,0,0,0,0,0,0,0,0
"1735","4-18-73-33-SW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37166188382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66559011434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1736","4-18-73-34-NE",0,0,0,1.39663191408,4.203651261208,0,0,2.3355984028,6.883951494481,0.526483227012,14.72681272332,0,10.9641582113,0,0,0,0,0,0,0,0,16.20688206371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4032424416,0,2.036717961884,0,0,0,0,0,0,0,0,0,0,30.200628080986,0,0,0,0,0,0,0,0.502773339295,0,0
"1737","4-18-73-34-NW",0,0,0,0.328335275914,0.681146026629,0,0,0,0.682874236361,6.962145354167,0,1.66663437766,15.01685818806,0,0,0,0,0,0,0,0,3.4951837017656,0,4.76135896678,4.21106509235,0.530475683645,0,0,0,0,0,0,0,0,19.077915663579,0,0,0,0,0,0,0,3.6419190576319,0,0,0,5.264757944061,0,0,0,0,0,0,0,0,0,0,10.6040707735779,0,0,0,0,0,0,0,0.63167073831712,0,0
"1738","4-18-73-34-SE",0,0,6.0532583456,0,3.26128009145,0,0,0,29.43038738191,3.107745752938,0,0,0,0,0,0,0,0,0,0,0,9.997595654519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31679519328,1.29902141361,8.194344035932,0,0,0,0,0,0,0,0,0,0,12.978051329138,0,0,0,0,0,0,0,0.5052093236783,0,0
"1739","4-18-73-34-SW",0,0,0,0,5.53474393342,0,0,0,0.869357448642185,1.19444703547,1.36740120635,2.37792984797,5.77838557472,0.0119033057873,0,0,0,0,0,0,0,0,0,0,0,13.067536205357,0,0,0,0,0,0,0,0,5.184927054264,0,0,0,0,0,0,0,0,0,0,0,7.06438336513548,9.226642442221,0,0,0,0,0,0.000776064164342,0,0,0,2.56262427757051,0,0,0,0,0,0,0,0.52148367082692,0,0
"1740","4-18-73-35-NE",0,0,13.734378507685,6.89629603576,0,0,0,0,31.95245797864,0,0,0,2.811262425145,0,0,0,0,0,0,0,0,0,0,0,0,0.649768253874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34392557441272,0,0.526758609495
"1741","4-18-73-35-NW",0,0,8.75208022803,0.545778584701,27.855415040553,0,0,0,9.02592682618,0,3.78634857308,0,0,0,0,0,0,0,0,0,0,11.714742621333,0,2.55200021293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867875491629,1.93735587829,0,0,0,0,0,0,0,0,0,0,14.859491246237,0,0,0,0,0,0,0,0.625678410058,0,0
"1742","4-18-73-35-SE",0,0,1.574290553139,0,0,0,0,0,61.5290302910326,0,0,0,0.175440251552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482658015884,0,0.473773124014
"1743","4-18-73-35-SW",0,0,4.599578065378,13.768806969617,14.851616686352,0,0,0,4.792402553333,0,0,0,0,0,0,0,0,0,0,0,0,21.192429629521,0,3.8922787584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.062439230434,0,0,0,0,0,0,0,0,0,0,0,18.27908340914,0,0,0,0,0,0,0,0,0,0
"1744","4-18-73-36-NE",0,4.60322572842,2.1462626214,14.212860563667,0,0,0,0,37.3125738916099,0,0,0,0.159493139733,0,0,0,0,0,0,0,0,0.213042292108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.816268020528,0,0,0,0,0,0,0,0.94235721270556,0,0
"1745","4-18-73-36-NW",0,0,0,0.907927493245,0,0,0,0,31.8685016404,0,0,0.349807306082,15.1851820379779,0,0,0,0,0,0,0,0,0,0,0,0,17.011015802703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858127775008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493322785267,0,0
"1746","4-18-73-36-SE",0,2.32008393057,4.66497041982333,8.56159801805,0,0,0,5.89565314964,27.616695248402,0,0.152445650315,0,10.7540575952,0,0,0,0,0,0,0,0,0.350078696458,0,0,0,0.534129848456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.941039050901,0,0,0,0,0,0,0,0,0,2.822608277346,0,0,0,0,0,0,0,0.46940417108741,0,0
"1747","4-18-73-36-SW",0,0,2.68120337329,5.88539035708,0,0,0,0,41.4968043845274,0,1.53894280041,0,5.84664560315314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53894280042,0,0,0,0,0,0,0,0.60451877582458,0,0
"1748","4-18-73-4-SE",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164962851965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1749","4-18-73-5-SE",0,0,0,0,0,0,0,0,0,0,0,0,0,9.35965998083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1750","4-18-73-5-SW",0,0,0,0,0,0,0,0,0,0,0,0,0,1.720445279038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
