"","QSLinkID","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC60","DeciduousCC80","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC60","MixedwoodCC80","NA.","Pine100","Pine120","Pine140","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","PineCC60","PineCC80","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC60","WhiteSpruceCC80","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"11463","4-19-90-15-NW",23.952853031653,7.65361934685,30.8154695231631,0,0,0,1.56958337298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183481391965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11464","4-19-90-15-SE",0,50.670606061576,5.433892874578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6906806518707,0,0
"11465","4-19-90-15-SW",0.119656665546,36.1408745729911,8.213435257418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203004628444,0,0
"11466","4-19-90-16-NE",0.611662099692,21.7599365767,41.6318864305181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781587563481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996145873488,0,0.990142489026
"11467","4-19-90-16-NW",1.443411602177,23.23241714959,28.964391223432,0,0,0,0,4.827471036936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54933033821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161908026879,0,0,5.074173888727,0,0,0,0,0,0,0,0,4.827471036919,0,0,0,0,0,0,0,0,0,0,0
"11468","4-19-90-16-SE",0,17.157465331997,25.502614662219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381859512987,0,0
"11469","4-19-90-16-SW",0,49.281376217017,13.2890740800537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467332629281,0.242090669695,0,0,0,0,0,0,0,0.2420906696884,0,0,0,0,0,0,0,0,0.4935047459889,0,0
"11470","4-19-90-17-NE",0.3311113618222,1.723206638979,14.791601601571,0,0,0,0,6.224516955863,0,0,0.522386950756,7.63219225746,10.915783939,0,0,0,0,0,0,0,0,0,0,5.88546905735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13440351366,0,0,5.27559815912,8.05339804966,0,0,0,0,0,0,0,31.079168001848,0,0,0,0,0,0,0,0,0.00889368203664,0,0
"11471","4-19-90-17-NW",3.51842386068,39.536017084064,0,0,0,0,0,0,0,0,0.18434904979,7.14436732104,11.651587329991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59324590613,0,0,0,0,0,0,0,0,0,0,0,1.20469281644,0,0,0,0,0,0,0,0,0,0,0,11.651587329982,0,0,0,0,0,0,0,0,0.00334965710049,0,0
"11472","4-19-90-17-SE",1.21187157943,47.5559438429813,5.873532209505,0,0,0,0,0.0088407941091,0,0,0,2.081601651782,0,0,0,0,0,0,0,0,0,0,0,0.166348861085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38971107175,4.223321306416,0,0,0,0,0,0,0,4.39851096163923,0,0,0,0,0,0,0,0,0.61239403046321,0,0
"11473","4-19-90-17-SW",8.78576111203,49.2365247058876,0,0,0,0,0,0,0,0,5.338004893206,0,0,0,0,0,0,0,0,0,0,0.984913838474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574900857303,0,0,0,0,0,0,0,0,0,0,0,0.574900857291,0,0,0,0,0,0,0,0,0.55407652937693,0,0
"11474","4-19-90-18-NE",0,60.5842368422,0,0,0,0,0,0,0,0.884085222421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11475","4-19-90-18-NW",0,32.46282167434,0,0,0,0,0,16.297490705546,0,0.712542804023,0,0,0,0,0,0,0,0,0,0,3.453056644758,0,0,0,0,0,0,0,0,0,0,3.381337786019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.297491348668,0,0,0,0,0,0,0,0,0.00278061130008,0,0
"11476","4-19-90-18-SE",0,42.11717086814,0,0,0,0,0,9.055804554209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72020751266,1.998795544706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.055804337886,0,0,0,0,0,0,0,0,0.351795033338,0,0
"11477","4-19-90-18-SW",0,17.8182874945637,2.591069292641,0,0,0,0.6021452617605,10.448033317205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.229557153101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.448033529614,0,0,0,0,0,0,0,0,0.481363537214538,0,0
"11478","4-19-90-19-NE",12.3355566812,19.5711849004225,0.121530905731,0,0,0,0,1.14351815299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96673240662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11025158028,0,0,0,0,0,0,0,0,0,0,0
"11479","4-19-90-19-NW",0.279235255088,25.2963928664134,9.22327043557,0,0,0,0,5.53042555041,0,0,9.2323198802999,0,0,0,0,0,0,0,0,0,0,2.05036046816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56709046494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09751321615,0,0,0,0,0,0,0,0,0,0,0
"11480","4-19-90-19-SE",2.86911307645,58.912758367705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134647023793
"11481","4-19-90-19-SW",0,48.001923263504,0,0,0,0,0,8.108634498036,0,0,2.383050655863,0,0,0,0,0,0,0,0,0,0,4.36926335898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83800610582,0,0,0.12225572491844,0,0,0,0,0,0,0,0,8.108634934747,0,0,0,0,0,0,0,0,0,0,0
"11482","4-19-90-2-NE",3.25479474862,1.813758204005,59.468802861183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202599930647,0,0
"11483","4-19-90-2-NW",6.81663523232,10.6780203112,48.486167677855,0,0,0,0,0.0106575361296,0,0,0.164322945059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106575361298,0,0,0,0,0,0,0,0,0,0,0
"11484","4-19-90-2-SE",0,36.1996677731763,29.7181072458003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11485","4-19-90-2-SW",0,1.767090124581,28.2909463054208,0,0,0,0,1.05616103997748,0,0,33.454630626642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05616103996375,0,0,0,0,0,0,0,0,0,0,0
"11486","4-19-90-20-NE",0,1.4645560689,1.0476792231343,0,0,0,0,1.25967455696,0,0,0,10.23944323129,20.0095588943,0,0,3.82928217677,0,0,0,6.29824025077,0,0.358897488007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1567338938786,0,0,2.8003088022,0,0,0,0,0,0,0,0,34.490088505972,0,0,0,0,0,0,0,0,0,0,0
"11487","4-19-90-20-NW",0,32.925999425775,3.652695352044,0,0,0,0,2.18524866306,0,0,0.23014022367,0,0,0,0,0,0,0,0,3.67892982649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49317165563,0,0,17.9148601173,0,0,0,0,0,0,0,0,2.18524866306,0,0,0,0,0,0,0,0,0,0,0
"11488","4-19-90-20-SE",0,2.403051036818,15.524042370365,0,0,0,0,1.56489503346,0,0,17.642202853712,0.412409268579,0,0,0,0,0,0,0,11.6446254893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.286403128285,0,0,0,0,0,0,0,0,0,0,0,10.53361857244,0,0,0,0,0,0,0,0,0,0,0
"11489","4-19-90-20-SW",0,32.277219716079,19.2463473202465,0,0,0,0,0,0,0,8.041553992357,0.276632559752,0,0,0,0,0,0,0,0.0982931575779,0,0,0,0,0,0,0,0,0,0,0,5.18182236957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11490","4-19-90-21-NE",5.2248790909,4.208413667721,50.0089920266117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105670399709,0,0.0363209579675
"11491","4-19-90-21-NW",0,2.810853379442,19.9585076058032,0,0,0,0,0,0,0,0,27.995471269213,0,0,0,0.0672012044656,0,0,0,0,0,2.626524347438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2667718471658,0,0,0,0,0,0,0,0,0,0,0,0.1176522557696,0,0,0,0,0,0,0,0,0,0,0
"11492","4-19-90-21-SE",0,4.927343864428,44.440837642437,0,0,0,0,0,0,0,0,4.44532491978,0,0,0,0,0,0,0,0,0,4.30692648106,0.665769657248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11493","4-19-90-21-SW",0.00996180336558,21.898331900967,25.9426662812236,0,0,0,0,0.0571771834345,0,0,1.19812697056,8.862193844929,0,0,0,0,0,0,0,0,0,0,1.58406857369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.541963158143,0,0,0,0,0,0,0,0,0,0,0,4.132109201064,0,0,0,0,0,0,0,0,0,0,0
"11494","4-19-90-22-NE",0,7.80551996402,52.7321445065846,0,0,0,0.117953467959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1664125459642,0,0,0,0,0.5643750846344,0,0
"11495","4-19-90-22-NW",0.1686039711172,2.497511131813,60.5307790714084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00771543772789,0,0,0,0,0,0,0
"11496","4-19-90-22-SE",12.978587519929,0.0286196269131,47.0792767755092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133096958675,0,0,0,0,0.468414066159294,0,0
"11497","4-19-90-22-SW",7.23456074763,0,52.4344643352923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.424361288343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11498","4-19-90-23-NE",33.765044523516,0,29.7000748541361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11499","4-19-90-23-NW",4.879324707614,1.6916134804579,57.9334589700459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4594926242113,0,0
"11500","4-19-90-23-SE",53.0952531207,0,11.379905128314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592596374519,0,0
"11501","4-19-90-23-SW",34.205485903982,4.52095965395,26.39730465338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02745749130059,0,0,0,0,0.169840968968,0,0
"11502","4-19-90-24-NE",17.2416788951978,0,47.2210407254829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489789523539,0,0
"11503","4-19-90-24-NW",3.262981312763,0,62.8174011313208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11504","4-19-90-24-SE",48.3512480967315,0,16.0757923564552,0,0,0,0,0,0,0,0.0478792772627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126000520636,0,0
"11505","4-19-90-24-SW",56.28881679026,0.786980525909,9.0170065384358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11506","4-19-90-25-NE",19.9462592864854,0,42.4710493385122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9430430831506,0,0
"11507","4-19-90-25-NW",17.85816748645,0,47.654605821297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492884108875,0,0
"11508","4-19-90-25-SE",29.5500855351298,0,36.5111238496048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5033101238023,0,0
"11509","4-19-90-25-SW",20.5696321082108,0,45.584129479986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11510","4-19-90-26-NE",12.0079739911,11.02884520166,28.3553121712393,0,0,0,13.04545501692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480816191259,0,0
"11511","4-19-90-26-NW",0.00472211793613,0,65.994853761211,0,0,0,0.055870321792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231113126861,0,0
"11512","4-19-90-26-SE",58.154962402579,0,6.84501906086672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11513","4-19-90-26-SW",12.23144514065,3.0805330884448,50.4089425927568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11514","4-19-90-27-NE",0,8.83501223487,53.845034766106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628303578801,0,0,0,0,0,0,0
"11515","4-19-90-27-NW",0,6.97682290116,55.426256547581,0,0,0,0,0,0,0,1.104346505567,0,0,0,0,0,0,0,2.10383887996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10383887995,0,0,0,0.151308961341,0,0,0,0,0,0,0
"11516","4-19-90-27-SE",0,19.5149261716416,45.1035234160919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3349681758453,0,0
"11517","4-19-90-27-SW",2.36534423633203,11.8329932156002,36.6629772764879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.564174061132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50803318130148,0,0,0,0,0.21617573835864,0,0.00805723430106
"11518","4-19-90-28-NE",6.338762545358,9.309813207161,35.5340970265391,0,2.08126474466,0,0,0,0,0,2.75217122165,0,0,0,0,0,0,0,6.86625788686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94752263151,0,0,0,0,0,0,0,0,0.116849038341,0,0
"11519","4-19-90-28-NW",1.830175996646,0.28218999756169,41.0314149228456,0,18.453231224019,0,0,0,0,0,1.290546386496,0,0,0,0,0,0,0,2.81241501811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.265646242131,0,0,0,0,0,0,0,0,0.0309773986277,0,0
"11520","4-19-90-28-SE",6.670550619842,4.932735186832,49.865338679186,0,1.02013937599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342068982988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02013937347,0,0,0,0.579370756139,0,0,0,0,0,0,0
"11521","4-19-90-28-SW",6.125152317313,2.118720317588,30.559078060304,0,16.140416605714,0,0,0,0,0,0,5.047632455438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98381711067075,0,0,2.610085672982,0,0,0,0,0,0,0,0,16.788932430395,0,0,0,0.15342569171,0,0,0,0,0,0,0
"11522","4-19-90-29-NE",5.47256733932,0,46.8817247488912,0,8.87767039786,0,0,0,0,0,2.1179362274932,0,0,0,0,0,0,0,0,0,0,1.08990890249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.87767039786,0,0,0,0,0,0,0,0,0,0,0
"11523","4-19-90-29-NW",5.470228765707,3.6341151325648,45.9334582687728,0,0,0,0,0,0,0,3.07240573936,1.6194961397112,0,0,0.428984720363,1.374464661591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40812361222,0,0,0,0,0,0,0,0
"11524","4-19-90-29-SE",0.262058032238,0,17.3486361048791,0,2.32272129511,0,0,15.9740281458,0,0,0,10.451846774605,0,0,0,0.777765300086,0,0,4.07164966031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8328742170863,0,0.938070478301,0.642071408618,0,0,0,0,0,0,0,0,31.411678447345,0,0,0,0.290285473084,0,0,0,0,0,0,0
"11525","4-19-90-29-SW",1.68111622852928,7.1784617157093,47.0771314986556,0,0,0,0,0.0693596810611,0,0,9.566880679016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044110001462,0.626114693196,0,0,0,0,0,0,0,0,0.0693596385093,0,0,0,0.52959681118658,0,0,0,0,0,0,0
"11526","4-19-90-3-NE",0,10.02890932717,17.815859409197,0,0,0,0,10.3454000020435,0,0,17.3255918126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66243604177,0,0,0,1.16353940684,0,0,0,0,0,0,0,0,0,0,0,17.0078396199552,0,0,0,0,0,0,0,0,0.332436276944,0,0
"11527","4-19-90-3-NW",0,3.6131060868105,39.8291106318977,0,0,0,5.3373123757,0,0,0,3.037380054879,0,0,0,0,0,0,0,0,0,0,6.62155847558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46791706748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46791349177,0,0,0,0,0,0,0,0,0.19665953088347,0,0
"11528","4-19-90-3-SE",0,7.00425231710329,36.2491931459753,0,0,0,0,4.845163441903,0,0,14.6349259751969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91816178337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.763325225241,0,0,0,0,0,0,0,0,0.259302410214,0,0
"11529","4-19-90-3-SW",0,12.8068361552122,34.4456827171753,0,0,0,5.30689022685,1.74893375075,0,0,6.59230275626883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73949169348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48842544423,0,0,0,0,0,0,0,0,0,0,0
"11530","4-19-90-30-NE",2.135769052,0.4947366786743,17.9686194684108,0,0,0,0,0,0,0,7.03275779791,9.1040689597841,0,0,1.41980742343,0.917090767289,0,0,0,0,0,0.804665386932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756926239309,0,0,0,0,2.17422558977,0.649489703377358,0,0,0,0,0,0,0.0261410317603
"11531","4-19-90-30-NW",0,37.0024606298557,9.93476170665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3226855566528,0,0,0,0,0.0620396431236,0,0
"11532","4-19-90-30-SE",0.7123308385698,6.420182439869,9.1710964558392,0,0,0,0,1.27488192421365,0,0,0,0.188430379522,0,0,0,0,0,0,0,0,0,4.34468130831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27488192422192,0,0,0,0.192591941463,0,0,0,0,0,0,0
"11533","4-19-90-30-SW",2.820439633038,42.3143005442485,2.642213111649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62249424702404,0,0,0,0,0.1216406208101,0,0
"11534","4-19-90-31-NE",0,19.117991235514,37.08276898791,0,1.67091546942,0,0,0,0,0,0,0.125783315506,0,0,0,0,0,0,6.49398459888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16489987343,0,0,0,0,0,0,0,0,0,0,0
"11535","4-19-90-31-NW",0,49.4879604815921,4.60865943632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1262320755978,0,0,0,0,0,0,0
"11536","4-19-90-31-SE",0,9.087213948692,8.98786480929872,0,0,0,0,0.77343498146,0,0,0.00634476776035,19.4714545331718,0,0,4.953487251657,2.020396784375,0,0,0.490610985962,0,0,1.89250182164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.178007837095,0.1236160557962,0,5.85677085102,0.491934703293397,0,0,0,0,0.0117121413089,0,0.1542888170686
