"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC20","DeciduousCC40","DeciduousCC60","Larch40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC20","MixedwoodCC40","MixedwoodCC60","MixedwoodUP20","MixedwoodUP40","MixedwoodUP60","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","PineCC60","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","WhiteSpruceCC60","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Reservoirs","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Well.Site"
"33","4-18-73-20-NW",0,0,6.73519484253,39.935060112043,6.72588872856238,12.88801699111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.88801699115,0,0,0,0,0,0,0,0,0,0.2922968135271,0
"34","4-18-73-20-SE",0,0,5.01318965127,7.46742175395,0.36033563709,1.68840963078,0,0,50.12089536159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68840963078,0,0,0,0,0,0,0,0,0,0.482626781707,0
"35","4-18-73-20-SW",0,0,13.046907343219,44.5415539018727,3.02772118398,3.15421627691,0,0,0,0,0,0,0,0,0,0,0,0,2.516129576045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.670345380366,0,0,0,0,0,0,0,0,0,0,0
"36","4-18-73-21-NE",0,0,0,0,0,0,0,0,0,0,0,25.467849249209,0.0990198868281,0,0,0,0,0,0,0,0.785419400063,0,0,0,0,0,6.332420581005,0,0,0,8.73323044019,0,0,4.95666574265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.52269543918,0.104781014756,0,0,0,0,0,0,0,0,0,5.742085031812,0,0,0,0,0,0,0,0,0,0.11256755202706,0
"37","4-18-73-21-NW",0,0,6.392463957451,3.908483038646,3.48113805222,0,0,0,7.803116340469,0,0,17.0771376543487,0,0,0,0,0,0,0,0,7.5310603506,0,0,0,0,0,1.55136388467,0,0,0,0,1.01171903441,0,12.70848584972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.141009552208,0.2127316737811,0.000428643442689,0,0,0,0,0,2.42590885408,0,0,23.6771736368,0,0,0,0,0,0,0,0,0,0.3871472316146,0
"38","4-18-73-21-SE",0,0,0,0,0,0,0,0,0,0,0,27.516118389151,12.8570365419,1.07592641905,0,0,0,0.010997682406,1.35946997659,0,3.02181492548,0,0,0,0,0,7.899669247369,0,0,0,1.31958496809,0,0,2.70517044044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971693393411,5.4898962506931,5.9414048247e-05,0,0,0.314853118247,0,0,0,0,0,7.086455650671,0,0,0,0,0,0,0,0,0,0.388735665727,0
"39","4-18-73-21-SW",0,0,2.8564788211802,9.851569723557,0,0,0,0,9.0150177768636,0,0,6.02406582011293,0.00111191449171,0,0,0.00110243633799,0,0,12.7759943718,0,2.016096328615,0,0,0,0,0,0,0,0,0,0,11.9739816957,0,9.774837859827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227846641751,0.605172038908,0.000790134181235,0,0,0,0,0,0,0,0,36.236896200534,0,0,0,0,0,0,0,0,0,0.15449121464387,0.30401330035
"40","4-18-73-22-SW",0,0,0,0,0,0,0,0,0,0,0,0,1.356296710439,0.849585853626,0,0,0,0,0,0,0,0,0,0,0,0,0.086468043236838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9963287203197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41","4-18-73-28-NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34238005851,0,3.849120819141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7942001926529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116215127652,0
"42","4-18-73-28-NW",0,0,0,0,0.00344649251817,0,0,0,0,0,0,4.037904572527,0,10.76682471056,0,0,0,0,0,0,0,0,0,0,0.723749633876,1.7519068989836,20.854523218796,0,0,0,0,0,3.708443334949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24899199661,0,20.7972201828805,0,0,0,2.02560503891,0,0,0,0,0,3.708443577182,0,0,0,0,0,0,0,0,0,0.29085537308,0
